Baby... Secret of the Lost Legend (1985);http://www.imdb.com/title/tt0088760/
Turtle Diary (1985);http://www.imdb.com/title/tt0090219/
Raise the Titanic (1980);http://www.imdb.com/title/tt0081400/
Titanic (1953);http://www.imdb.com/title/tt0046435/
Night to Remember, A (1958);http://www.imdb.com/title/tt0051994/
Captain Horatio Hornblower R.N. (1951);http://www.imdb.com/title/tt0043379/
Erin Brockovich (2000);http://www.imdb.com/title/tt0195685/
Final Destination (2000);http://www.imdb.com/title/tt0195714/
Soft Fruit (1999);http://www.imdb.com/title/tt0180181/
Love Is a Many-Splendored Thing (1955);http://www.imdb.com/title/tt0048316/
Mirror, The (Zerkalo) (1975);http://www.imdb.com/title/tt0072443/
Crimson Pirate, The (1952);http://www.imdb.com/title/tt3253442/
Thelma & Louise (1991);http://www.imdb.com/title/tt0103074/
...And Justice for All (1979);http://www.imdb.com/title/tt0078718/
Animal House (1978);http://www.imdb.com/title/tt9072838/
She's Gotta Have It (1986);http://www.imdb.com/title/tt0091939/
School Daze (1988);http://www.imdb.com/title/tt0096054/
Do the Right Thing (1989);http://www.imdb.com/title/tt0097216/
Mo' Better Blues (1990);http://www.imdb.com/title/tt0100168/
Jungle Fever (1991);http://www.imdb.com/title/tt0102175/
Champ, The (1979);http://www.imdb.com/title/tt0756680/
Creature Comforts (1989);http://www.imdb.com/title/tt0099317/
Death Wish (1974);http://www.imdb.com/title/tt0071402/
Death Wish 2 (1982);http://www.imdb.com/title/tt0082250/
Death Wish 3 (1985);http://www.imdb.com/title/tt0089003/
Death Wish 4: The Crackdown (1987);http://www.imdb.com/title/tt0092857/
Death Wish 5: The Face of Death (1994);http://www.imdb.com/title/tt0109578/
Double Indemnity (1944);http://www.imdb.com/title/tt0036775/
Dying Young (1991);http://www.imdb.com/title/tt0101787/
Teenage Mutant Ninja Turtles (1990);http://www.imdb.com/title/tt0100758/
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991);http://www.imdb.com/title/tt0103060/
Teenage Mutant Ninja Turtles III (1993);http://www.imdb.com/title/tt0108308/
Red Dawn (1984);http://www.imdb.com/title/tt0087985/
Band of the Hand (1986);http://www.imdb.com/title/tt0090693/
Bloodsport (1988);http://www.imdb.com/title/tt0092675/
Eyes of Laura Mars (1978);http://www.imdb.com/title/tt0077530/
Funny Bones (1995);http://www.imdb.com/title/tt0113133/
Good Earth, The (1937);http://www.imdb.com/title/tt12522720/
Good Morning, Vietnam (1987);http://www.imdb.com/title/tt0093105/
Good Mother, The (1988);http://www.imdb.com/title/tt0095238/
Grumpy Old Men (1993);http://www.imdb.com/title/tt0107050/
Guess Who's Coming to Dinner (1967);http://www.imdb.com/title/tt0061735/
Romeo Must Die (2000);http://www.imdb.com/title/tt0165929/
Here on Earth (2000);http://www.imdb.com/title/tt0195778/
Whatever It Takes (2000);http://www.imdb.com/title/tt0202402/
Buddy Boy (1999);http://www.imdb.com/title/tt0146516/
Color of Paradise, The (Rang-e khoda) (1999);http://www.imdb.com/title/tt0191043/
Gothic (1986);http://www.imdb.com/title/tt0091142/
Lord of the Flies (1963);http://www.imdb.com/title/tt0057261/
Modern Times (1936);http://www.imdb.com/title/tt0027977/
Heart and Souls (1993);http://www.imdb.com/title/tt0107091/
Hud (1963);http://www.imdb.com/title/tt0057163/
Hustler, The (1961);http://www.imdb.com/title/tt0054997/
Inherit the Wind (1960);http://www.imdb.com/title/tt0053946/
Dersu Uzala (1975);http://www.imdb.com/title/tt0071411/
Close Encounters of the Third Kind (1977);http://www.imdb.com/title/tt0075860/
Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976);http://www.imdb.com/title/tt0074718/
Retroactive (1997);http://www.imdb.com/title/tt0117468/
Place in the Sun, A (1951);http://www.imdb.com/title/tt0043924/
Jacob's Ladder (1990);http://www.imdb.com/title/tt0099871/
Empire Records (1995);http://www.imdb.com/title/tt0112950/
Bamba, La (1987);http://www.imdb.com/title/tt0093378/
Ladyhawke (1985);http://www.imdb.com/title/tt0089457/
Lucas (1986);http://www.imdb.com/title/tt0091445/
High Fidelity (2000);http://www.imdb.com/title/tt0146882/
Road to El Dorado, The (2000);http://www.imdb.com/title/tt0138749/
Skulls, The (2000);http://www.imdb.com/title/tt0192614/
Hook (1991);http://www.imdb.com/title/tt0102057/
Son of the Sheik, The (1926);http://www.imdb.com/title/tt0017416/
True Grit (1969);http://www.imdb.com/title/tt0065126/
Madame Sousatzka (1988);http://www.imdb.com/title/tt0095564/
Max Dugan Returns (1983);http://www.imdb.com/title/tt0085919/
Midnight Express (1978);http://www.imdb.com/title/tt0077928/
Misery (1990);http://www.imdb.com/title/tt0100157/
Mr. Saturday Night (1992);http://www.imdb.com/title/tt0104928/
Murphy's Romance (1985);http://www.imdb.com/title/tt0089643/
My Life (1993);http://www.imdb.com/title/tt0107630/
Solaris (Solyaris) (1972);http://www.imdb.com/title/tt0069293/
Network (1976);http://www.imdb.com/title/tt0074958/
No Way Out (1987);http://www.imdb.com/title/tt0093640/
North Dallas Forty (1979);http://www.imdb.com/title/tt0079640/
Odd Couple, The (1968);http://www.imdb.com/title/tt0107725/
Outlaw Josey Wales, The (1976);http://www.imdb.com/title/tt0075029/
Frequency (2000);http://www.imdb.com/title/tt0186151/
Ready to Rumble (2000);http://www.imdb.com/title/tt0217756/
Return to Me (2000);http://www.imdb.com/title/tt0122459/
Rules of Engagement (2000);http://www.imdb.com/title/tt0160797/
Joe Gould's Secret (2000);http://www.imdb.com/title/tt0172632/
Me Myself I (2000);http://www.imdb.com/title/tt0183505/
Bell, Book and Candle (1958);http://www.imdb.com/title/tt0051406/
Force 10 from Navarone (1978);http://www.imdb.com/title/tt0077572/
Mystery Train (1989);http://www.imdb.com/title/tt0097940/
Arthur (1981);http://www.imdb.com/title/tt0082031/
Bachelor Party (1984);http://www.imdb.com/title/tt0086927/
Parenthood (1989);http://www.imdb.com/title/tt0098067/
Predator (1987);http://www.imdb.com/title/tt0093773/
Prince of Tides, The (1991);http://www.imdb.com/title/tt0102713/
Postman Always Rings Twice, The (1981);http://www.imdb.com/title/tt0082934/
All the Vermeers in New York (1990);http://www.imdb.com/title/tt0099014/
28 Days (2000);http://www.imdb.com/title/tt0191754/
American Psycho (2000);http://www.imdb.com/title/tt0144084/
Keeping the Faith (2000);http://www.imdb.com/title/tt0171433/
Where the Money Is (2000);http://www.imdb.com/title/tt0149367/
East is East (1999);http://www.imdb.com/title/tt0166175/
Filth and the Fury, The (2000);http://www.imdb.com/title/tt0236216/
Diner (1982);http://www.imdb.com/title/tt0083833/
Shakes the Clown (1992);http://www.imdb.com/title/tt0102898/
Cabaret (1972);http://www.imdb.com/title/tt0068327/
What Ever Happened to Baby Jane? (1962);http://www.imdb.com/title/tt0056687/
Auntie Mame (1958);http://www.imdb.com/title/tt0051383/
Guys and Dolls (1955);http://www.imdb.com/title/tt0048140/
The Hunger (1983);http://www.imdb.com/title/tt0085701/
Marathon Man (1976);http://www.imdb.com/title/tt0074860/
Caddyshack (1980);http://www.imdb.com/title/tt0080487/
Gossip (2000);http://www.imdb.com/title/tt0176783/
Love and Basketball (2000);http://www.imdb.com/title/tt5840520/
U-571 (2000);http://www.imdb.com/title/tt0141926/
Virgin Suicides, The (1999);http://www.imdb.com/title/tt0159097/
Jennifer 8 (1992);http://www.imdb.com/title/tt0104549/
Limelight (1952);http://www.imdb.com/title/tt0044837/
Crow: Salvation, The (2000);http://www.imdb.com/title/tt0132910/
Flintstones in Viva Rock Vegas, The (2000);http://www.imdb.com/title/tt0158622/
Where the Heart Is (2000);http://www.imdb.com/title/tt0198021/
Big Kahuna, The (2000);http://www.imdb.com/title/tt0701685/
Bossa Nova (2000);http://www.imdb.com/title/tt0180837/
Smiling Fish and Goat on Fire (1999);http://www.imdb.com/title/tt0162348/
Idiots, The (Idioterne) (1998);http://www.imdb.com/title/tt0154421/
Time Code (2000);http://www.imdb.com/title/tt0220100/
Carnosaur (1993);http://www.imdb.com/title/tt0106521/
Carnosaur 2 (1995);http://www.imdb.com/title/tt0112634/
Carnosaur 3: Primal Species (1996);http://www.imdb.com/title/tt0115834/
Hidden, The (1987);http://www.imdb.com/title/tt0093185/
Two Moon Junction (1988);http://www.imdb.com/title/tt0096324/
Gladiator (2000);http://www.imdb.com/title/tt0172495/
Up at the Villa (2000);http://www.imdb.com/title/tt0153464/
Human Traffic (1999);http://www.imdb.com/title/tt0188674/
Breathless (1983);http://www.imdb.com/title/tt0085276/
The Idolmaker (1980);http://www.imdb.com/title/tt0080913/
Inferno (1980);http://www.imdb.com/title/tt0080923/
Lords of Flatbush, The (1974);http://www.imdb.com/title/tt0071772/
Mr. Mom (1983);http://www.imdb.com/title/tt0085970/
Time Masters (Maîtres du temps, Les) (1982);http://www.imdb.com/title/tt0084315/
Battlefield Earth (2000);http://www.imdb.com/title/tt0185183/
Center Stage (2000);http://www.imdb.com/title/tt0210616/
Screwed (2000);http://www.imdb.com/title/tt0156323/
Whipped (2000);http://www.imdb.com/title/tt0174336/
Hamlet (2000);http://www.imdb.com/title/tt0171359/
Anchors Aweigh (1945);http://www.imdb.com/title/tt0037514/
Gypsy (1962);http://www.imdb.com/title/tt0056048/
On the Town (1949);http://www.imdb.com/title/tt0041716/
Pee-wee's Big Adventure (1985);http://www.imdb.com/title/tt0089791/
Regret to Inform (1998);http://www.imdb.com/title/tt0181786/
Honeymoon in Vegas (1992);http://www.imdb.com/title/tt0104438/
Dinosaur (2000);http://www.imdb.com/title/tt0130623/
Loser (2000);http://www.imdb.com/title/tt0217630/
Road Trip (2000);http://www.imdb.com/title/tt0215129/
Small Time Crooks (2000);http://www.imdb.com/title/tt0196216/
Hollywood Knights, The (1980);http://www.imdb.com/title/tt0080881/
Twelve Chairs, The (1970);http://www.imdb.com/title/tt0066495/
Mission: Impossible II (2000);http://www.imdb.com/title/tt0120755/
Shanghai Noon (2000);http://www.imdb.com/title/tt0184894/
Better Living Through Circuitry (1999);http://www.imdb.com/title/tt0207998/
Carnival of Souls (1962);http://www.imdb.com/title/tt0055830/
Flying Tigers (1942);http://www.imdb.com/title/tt0034742/
Gold Rush, The (1925);http://www.imdb.com/title/tt0015864/
Monsieur Verdoux (1947);http://www.imdb.com/title/tt0039631/
On Her Majesty's Secret Service (1969);http://www.imdb.com/title/tt0064757/
Seven Days in May (1964);http://www.imdb.com/title/tt0058576/
Spy Who Loved Me, The (1977);http://www.imdb.com/title/tt0322768/
Vagabond (Sans toit ni loi) (1985);http://www.imdb.com/title/tt0089960/
Moonraker (1979);http://www.imdb.com/title/tt0079574/
Man with the Golden Gun, The (1974);http://www.imdb.com/title/tt0071807/
King in New York, A (1957);http://www.imdb.com/title/tt0050598/
Woman of Paris, A (1923);http://www.imdb.com/title/tt0014624/
Fighting Seabees, The (1944);http://www.imdb.com/title/tt0036824/
Big Momma's House (2000);http://www.imdb.com/title/tt0208003/
Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957);http://www.imdb.com/title/tt10624722/
American Gigolo (1980);http://www.imdb.com/title/tt0080365/
Endless Summer, The (1966);http://www.imdb.com/title/tt0202336/
Guns of Navarone, The (1961);http://www.imdb.com/title/tt2059300/
Blow-Out (La grande bouffe) (1973);http://www.imdb.com/title/tt0070130/
Quatermass and the Pit (1967);http://www.imdb.com/title/tt0062168/
Puppet Master (1989);http://www.imdb.com/title/tt0098143/
Puppet Master II (1991);http://www.imdb.com/title/tt0100438/
Puppet Master III: Toulon's Revenge (1991);http://www.imdb.com/title/tt0102728/
Puppet Master 4 (1993);http://www.imdb.com/title/tt0107899/
Puppet Master 5: The Final Chapter (1994);http://www.imdb.com/title/tt5693078/
Rent-A-Cop (1988);http://www.imdb.com/title/tt1592030/
Romeo and Juliet (1968);http://www.imdb.com/title/tt0063518/
Stay Tuned (1992);http://www.imdb.com/title/tt0105466/
Blazing Saddles (1974);http://www.imdb.com/title/tt0071230/
Benji (1974);http://www.imdb.com/title/tt0071206/
Benji the Hunted (1987);http://www.imdb.com/title/tt0092638/
For the Love of Benji (1977);http://www.imdb.com/title/tt0076044/
White Christmas (1954);http://www.imdb.com/title/tt0047673/
Eraserhead (1977);http://www.imdb.com/title/tt0074486/
Baraka (1992);http://www.imdb.com/title/tt0103767/
Man with the Golden Arm, The (1955);http://www.imdb.com/title/tt0048347/
Decline of Western Civilization, The (1981);http://www.imdb.com/title/tt0082252/
Decline of Western Civilization Part II: The Metal Years, The (1988);http://www.imdb.com/title/tt0094980/
For a Few Dollars More (Per qualche dollaro in più) (1965);http://www.imdb.com/title/tt0059578/
Magnum Force (1973);http://www.imdb.com/title/tt0070355/
Blood Simple (1984);http://www.imdb.com/title/tt0086979/
Fabulous Baker Boys, The (1989);http://www.imdb.com/title/tt0097322/
Prizzi's Honor (1985);http://www.imdb.com/title/tt0089841/
Flatliners (1990);http://www.imdb.com/title/tt0099582/
Porky's (1982);http://www.imdb.com/title/tt0085868/
Porky's II: The Next Day (1983);http://www.imdb.com/title/tt0086129/
Porky's Revenge (1985);http://www.imdb.com/title/tt0089826/
Private School (1983);http://www.imdb.com/title/tt0086143/
Class of Nuke 'Em High (1986);http://www.imdb.com/title/tt0090849/
Toxic Avenger, The (1985);http://www.imdb.com/title/tt8083622/
Toxic Avenger, Part II, The (1989);http://www.imdb.com/title/tt0098503/
Toxic Avenger Part III: The Last Temptation of Toxie, The (1989);http://www.imdb.com/title/tt0098502/
Night of the Creeps (1986);http://www.imdb.com/title/tt0091630/
Predator 2 (1990);http://www.imdb.com/title/tt0100403/
Running Man, The (1987);http://www.imdb.com/title/tt12565510/
Starman (1984);http://www.imdb.com/title/tt0088172/
Brother from Another Planet, The (1984);http://www.imdb.com/title/tt0087004/
Alien Nation (1988);http://www.imdb.com/title/tt0094631/
Mad Max (1979);http://www.imdb.com/title/tt0079501/
Road Warrior, The (Mad Max 2) (1981);http://www.imdb.com/title/tt6827276/
Mad Max Beyond Thunderdome (1985);http://www.imdb.com/title/tt0089530/
Bird on a Wire (1990);http://www.imdb.com/title/tt0099141/
Angel Heart (1987);http://www.imdb.com/title/tt0092563/
9 1/2 Weeks (Nine 1/2 Weeks) (1986);http://www.imdb.com/title/tt0091635/
Firestarter (1984);http://www.imdb.com/title/tt0087262/
Sleepwalkers (1992);http://www.imdb.com/title/tt0105428/
Action Jackson (1988);http://www.imdb.com/title/tt0094612/
Sarafina! (1992);http://www.imdb.com/title/tt0105316/
Soapdish (1991);http://www.imdb.com/title/tt0102951/
Long Walk Home, The (1990);http://www.imdb.com/title/tt9604900/
Clara's Heart (1988);http://www.imdb.com/title/tt0094882/
Burglar (1987);http://www.imdb.com/title/tt0092710/
Fatal Beauty (1987);http://www.imdb.com/title/tt0093011/
Gone in 60 Seconds (2000);http://www.imdb.com/title/tt0187078/
Love's Labour's Lost (2000);http://www.imdb.com/title/tt0182295/
Sunshine (1999);http://www.imdb.com/title/tt0145503/
Hamlet (1990);http://www.imdb.com/title/tt0099726/
Coming Home (1978);http://www.imdb.com/title/tt0077362/
American Pop (1981);http://www.imdb.com/title/tt0082009/
Assault on Precinct 13 (1976);http://www.imdb.com/title/tt0074156/
Near Dark (1987);http://www.imdb.com/title/tt0093605/
One False Move (1992);http://www.imdb.com/title/tt0102592/
Shaft (1971);http://www.imdb.com/title/tt0067741/
Conversation, The (1974);http://www.imdb.com/title/tt3831064/
Cutter's Way (1981);http://www.imdb.com/title/tt0082220/
Fury, The (1978);http://www.imdb.com/title/tt0077588/
Paper Chase, The (1973);http://www.imdb.com/title/tt0070509/
Serpico (1973);http://www.imdb.com/title/tt0070666/
Ace in the Hole (Big Carnival, The) (1951);http://www.imdb.com/title/tt0043338/
Lonely Are the Brave (1962);http://www.imdb.com/title/tt0056195/
Sugarland Express, The (1974);http://www.imdb.com/title/tt8516626/
Trouble in Paradise (1932);http://www.imdb.com/title/tt0023622/
Big Trouble in Little China (1986);http://www.imdb.com/title/tt0090728/
Badlands (1973);http://www.imdb.com/title/tt0069762/
Battleship Potemkin (1925);http://www.imdb.com/title/tt0015648/
Boys and Girls (2000);http://www.imdb.com/title/tt0204175/
Shaft (2000);http://www.imdb.com/title/tt0162650/
Titan A.E. (2000);http://www.imdb.com/title/tt0120913/
Butterfly (La lengua de las mariposas) (1999);http://www.imdb.com/title/tt0188030/
Jesus' Son (1999);http://www.imdb.com/title/tt0186253/
Chicken Run (2000);http://www.imdb.com/title/tt0120630/
Me, Myself & Irene (2000);http://www.imdb.com/title/tt0183505/
Patriot, The (2000);http://www.imdb.com/title/tt1768394/
Adventures of Rocky and Bullwinkle, The (2000);http://www.imdb.com/title/tt8271124/
Perfect Storm, The (2000);http://www.imdb.com/title/tt0177971/
Golden Bowl, The (2000);http://www.imdb.com/title/tt0200669/
Communion (1989);http://www.imdb.com/title/tt0097100/
Kentucky Fried Movie, The (1977);http://www.imdb.com/title/tt0076257/
Blood In, Blood Out (1993);http://www.imdb.com/title/tt0106469/
F/X (1986);http://www.imdb.com/title/tt0089118/
Hot Spot, The (1990);http://www.imdb.com/title/tt0099797/
Missing in Action (1984);http://www.imdb.com/title/tt0087727/
Missing in Action 2: The Beginning (1985);http://www.imdb.com/title/tt0089604/
Braddock: Missing in Action III (1988);http://www.imdb.com/title/tt0094792/
Thunderbolt and Lightfoot (1974);http://www.imdb.com/title/tt0072288/
Dreamscape (1984);http://www.imdb.com/title/tt0087175/
The Golden Voyage of Sinbad (1973);http://www.imdb.com/title/tt0071569/
House Party (1990);http://www.imdb.com/title/tt0099800/
House Party 2 (1991);http://www.imdb.com/title/tt0102065/
Croupier (1998);http://www.imdb.com/title/tt0159382/
Kid, The (2000);http://www.imdb.com/title/tt0475992/
Scary Movie (2000);http://www.imdb.com/title/tt0175142/
But I'm a Cheerleader (1999);http://www.imdb.com/title/tt0179116/
Blow-Up (Blowup) (1966);http://www.imdb.com/title/tt0060176/
Pawnbroker, The (1964);http://www.imdb.com/title/tt0059575/
Groove (2000);http://www.imdb.com/title/tt0212974/
Footloose (1984);http://www.imdb.com/title/tt0087277/
Duel in the Sun (1946);http://www.imdb.com/title/tt0038499/
X-Men (2000);http://www.imdb.com/title/tt0120903/
Chuck & Buck (2000);http://www.imdb.com/title/tt0200530/
Five Senses, The (1999);http://www.imdb.com/title/tt7243290/
In Crowd, The (2000);http://www.imdb.com/title/tt0163676/
What Lies Beneath (2000);http://www.imdb.com/title/tt0161081/
Pokémon the Movie 2000 (2000);http://www.imdb.com/title/tt0210234/
Anatomy of a Murder (1959);http://www.imdb.com/title/tt0052561/
Freejack (1992);http://www.imdb.com/title/tt0104299/
Mackenna's Gold (1969);http://www.imdb.com/title/tt0064615/
Sinbad and the Eye of the Tiger (1977);http://www.imdb.com/title/tt0076716/
Two Women (Ciociara, La) (1960);http://www.imdb.com/title/tt0054749/
What About Bob? (1991);http://www.imdb.com/title/tt0103241/
White Sands (1992);http://www.imdb.com/title/tt0105813/
Breaker Morant (1980);http://www.imdb.com/title/tt0080310/
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972);http://www.imdb.com/title/tt0068555/
Interiors (1978);http://www.imdb.com/title/tt0077742/
Love and Death (1975);http://www.imdb.com/title/tt0073312/
Official Story, The (La historia oficial) (1985);http://www.imdb.com/title/tt0089276/
Tampopo (1985);http://www.imdb.com/title/tt0092048/
Nutty Professor II: The Klumps (2000);http://www.imdb.com/title/tt0144528/
Girl on the Bridge, The (Fille sur le pont, La) (1999);http://www.imdb.com/title/tt0144201/
Wonderland (1999);http://www.imdb.com/title/tt0171865/
Autumn in New York (2000);http://www.imdb.com/title/tt0174480/
Coyote Ugly (2000);http://www.imdb.com/title/tt0200550/
Hollow Man (2000);http://www.imdb.com/title/tt0164052/
Space Cowboys (2000);http://www.imdb.com/title/tt0186566/
Psycho Beach Party (2000);http://www.imdb.com/title/tt0206226/
Saving Grace (2000);http://www.imdb.com/title/tt0195234/
Black Sabbath (Tre volti della paura, I) (1963);http://www.imdb.com/title/tt0057603/
Brain That Wouldn't Die, The (1962);http://www.imdb.com/title/tt0052646/
Bronco Billy (1980);http://www.imdb.com/title/tt0080472/
Crush, The (1993);http://www.imdb.com/title/tt0106627/
Kelly's Heroes (1970);http://www.imdb.com/title/tt0065938/
Phantasm II (1988);http://www.imdb.com/title/tt0095863/
Phantasm III: Lord of the Dead (1994);http://www.imdb.com/title/tt0110823/
Phantasm IV: Oblivion (1998);http://www.imdb.com/title/tt0138703/
Pumpkinhead (1988);http://www.imdb.com/title/tt0095925/
Air America (1990);http://www.imdb.com/title/tt0099005/
Sleepaway Camp (1983);http://www.imdb.com/title/tt0086320/
Steel Magnolias (1989);http://www.imdb.com/title/tt0098384/
And God Created Woman (Et Dieu... créa la femme) (1956);http://www.imdb.com/title/tt0049189/
Easy Money (1983);http://www.imdb.com/title/tt0085470/
Ilsa, She Wolf of the SS (1974);http://www.imdb.com/title/tt0071650/
The Spiral Staircase (1945);http://www.imdb.com/title/tt0038975/
I'm the One That I Want (2000);http://www.imdb.com/title/tt4308740/
Tao of Steve, The (2000);http://www.imdb.com/title/tt0234853/
Affair of Love, An (Liaison pornographique, Une) (1999);http://www.imdb.com/title/tt0204709/
Bless the Child (2000);http://www.imdb.com/title/tt0163983/
Cecil B. DeMented (2000);http://www.imdb.com/title/tt0173716/
Eyes of Tammy Faye, The (2000);http://www.imdb.com/title/tt0233687/
Replacements, The (2000);http://www.imdb.com/title/tt13185466/
About Adam (2000);http://www.imdb.com/title/tt0199314/
Cell, The (2000);http://www.imdb.com/title/tt0209958/
Godzilla 2000 (Gojira ni-sen mireniamu) (1999);http://www.imdb.com/title/tt0188640/
Original Kings of Comedy, The (2000);http://www.imdb.com/title/tt0236388/
Naked Gun: From the Files of Police Squad!, The (1988);http://www.imdb.com/title/tt0095705/
Naked Gun 2 1/2: The Smell of Fear, The (1991);http://www.imdb.com/title/tt6092044/
Our Town (1940);http://www.imdb.com/title/tt0032881/
Shane (1953);http://www.imdb.com/title/tt0046303/
Suddenly, Last Summer (1959);http://www.imdb.com/title/tt0053318/
Cat Ballou (1965);http://www.imdb.com/title/tt0059017/
Supergirl (1984);http://www.imdb.com/title/tt0088206/
Art of War, The (2000);http://www.imdb.com/title/tt0160009/
Bring It On (2000);http://www.imdb.com/title/tt0204946/
Crew, The (2000);http://www.imdb.com/title/tt0198386/
Skipped Parts (2000);http://www.imdb.com/title/tt0209322/
Highlander: Endgame (Highlander IV) (2000);http://www.imdb.com/title/tt0144964/
Nurse Betty (2000);http://www.imdb.com/title/tt0171580/
Solas (1999);http://www.imdb.com/title/tt0190798/
Watcher, The (2000);http://www.imdb.com/title/tt0204626/
Way of the Gun, The (2000);http://www.imdb.com/title/tt0202677/
Almost Famous (2000);http://www.imdb.com/title/tt0181875/
Bait (2000);http://www.imdb.com/title/tt0211938/
Circus (2000);http://www.imdb.com/title/tt0191037/
Crime and Punishment in Suburbia (2000);http://www.imdb.com/title/tt0197384/
Duets (2000);http://www.imdb.com/title/tt0134630/
Under Suspicion (2000);http://www.imdb.com/title/tt0164212/
Urban Legends: Final Cut (2000);http://www.imdb.com/title/tt0192731/
Woman on Top (2000);http://www.imdb.com/title/tt0206420/
Dancer in the Dark (2000);http://www.imdb.com/title/tt0168629/
Best in Show (2000);http://www.imdb.com/title/tt0218839/
Beautiful (2000);http://www.imdb.com/title/tt0210567/
Broken Hearts Club, The (2000);http://www.imdb.com/title/tt0222850/
Girlfight (2000);http://www.imdb.com/title/tt0210075/
Remember the Titans (2000);http://www.imdb.com/title/tt0210945/
Hellraiser (1987);http://www.imdb.com/title/tt0093177/
Hellbound: Hellraiser II (1988);http://www.imdb.com/title/tt0095294/
Hellraiser III: Hell on Earth (1992);http://www.imdb.com/title/tt0104409/
Faraway, So Close (In weiter Ferne, so nah!) (1993);http://www.imdb.com/title/tt0107209/
Bikini Beach (1964);http://www.imdb.com/title/tt0057887/
Stranger Than Paradise (1984);http://www.imdb.com/title/tt0088184/
Voyage to the Bottom of the Sea (1961);http://www.imdb.com/title/tt0055608/
Fantastic Voyage (1966);http://www.imdb.com/title/tt0060397/
Abbott and Costello Meet Frankenstein (1948);http://www.imdb.com/title/tt0040068/
Bank Dick, The (1940);http://www.imdb.com/title/tt0032234/
Creature from the Black Lagoon, The (1954);http://www.imdb.com/title/tt0046876/
Invisible Man, The (1933);http://www.imdb.com/title/tt10969846/
Killer Shrews, The (1959);http://www.imdb.com/title/tt1467574/
Runaway (1984);http://www.imdb.com/title/tt0088024/
Slumber Party Massacre, The (1982);http://www.imdb.com/title/tt0084695/
Slumber Party Massacre II (1987);http://www.imdb.com/title/tt0093996/
Slumber Party Massacre III (1990);http://www.imdb.com/title/tt0100639/
Sorority House Massacre (1986);http://www.imdb.com/title/tt0091990/
Sorority House Massacre II (1990);http://www.imdb.com/title/tt0100663/
Bamboozled (2000);http://www.imdb.com/title/tt0215545/
Digimon: The Movie (2000);http://www.imdb.com/title/tt0259974/
Get Carter (2000);http://www.imdb.com/title/tt0208988/
Get Carter (1971);http://www.imdb.com/title/tt0067128/
Meet the Parents (2000);http://www.imdb.com/title/tt0212338/
Requiem for a Dream (2000);http://www.imdb.com/title/tt0180093/
Tigerland (2000);http://www.imdb.com/title/tt0170691/
Two Family House (2000);http://www.imdb.com/title/tt0202641/
Contender, The (2000);http://www.imdb.com/title/tt0594922/
Dr. T and the Women (2000);http://www.imdb.com/title/tt0486857/
Ladies Man, The (2000);http://www.imdb.com/title/tt5861234/
Billy Jack (1971);http://www.imdb.com/title/tt0066832/
Billy Jack Goes to Washington (1977);http://www.imdb.com/title/tt0075754/
Time Machine, The (1960);http://www.imdb.com/title/tt0300555/
Ghoulies II (1987);http://www.imdb.com/title/tt0093091/
Unsinkable Molly Brown, The (1964);http://www.imdb.com/title/tt0058708/
Adventures of Ichabod and Mr. Toad, The (1949);http://www.imdb.com/title/tt0041094/
Strange Love of Martha Ivers, The (1946);http://www.imdb.com/title/tt0038988/
Detour (1945);http://www.imdb.com/title/tt0037638/
Billy Elliot (2000);http://www.imdb.com/title/tt0249462/
Bedazzled (2000);http://www.imdb.com/title/tt0230030/
Pay It Forward (2000);http://www.imdb.com/title/tt0223897/
Private Eyes, The (1981);http://www.imdb.com/title/tt7147208/
Legend of Drunken Master, The (Jui kuen II) (1994);http://www.imdb.com/title/tt0111512/
Book of Shadows: Blair Witch 2 (2000);http://www.imdb.com/title/tt0229260/
Little Vampire, The (2000);http://www.imdb.com/title/tt0192255/
Charlie's Angels (2000);http://www.imdb.com/title/tt0160127/
Legend of Bagger Vance, The (2000);http://www.imdb.com/title/tt0146984/
Little Nicky (2000);http://www.imdb.com/title/tt0185431/
Men of Honor (2000);http://www.imdb.com/title/tt0203019/
Red Planet (2000);http://www.imdb.com/title/tt0199753/
You Can Count on Me (2000);http://www.imdb.com/title/tt0203230/
Diamonds Are Forever (1971);http://www.imdb.com/title/tt0066995/
Eagle Has Landed, The (1976);http://www.imdb.com/title/tt8421466/
6th Day, The (2000);http://www.imdb.com/title/tt0216216/
Bounce (2000);http://www.imdb.com/title/tt0186894/
How the Grinch Stole Christmas (a.k.a. The Grinch) (2000);http://www.imdb.com/title/tt11188034/
One Day in September (1999);http://www.imdb.com/title/tt0230591/
Rugrats in Paris: The Movie (2000);http://www.imdb.com/title/tt0268589/
102 Dalmatians (2000);http://www.imdb.com/title/tt0211181/
Malèna (2000);http://www.imdb.com/title/tt0213847/
Quills (2000);http://www.imdb.com/title/tt0180073/
Unbreakable (2000);http://www.imdb.com/title/tt0217869/
Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000);http://www.imdb.com/title/tt0190332/
Dungeons & Dragons (2000);http://www.imdb.com/title/tt0190374/
Proof of Life (2000);http://www.imdb.com/title/tt0228750/
